aces_ratio_p2,set5_games_p1,set5_games_p2,double_faults_p1,double_faults_p2,set4_games_p2,set4_games_p1,first_serve_percent_p1,first_serve_percent_p2,aces_ratio_p1,second_serve_points_won_dividend_p1,first_serve_points_won_divisor_p1,first_serve_points_won_divisor_p2,second_serve_points_won_dividend_p2,duration,first_serve_percent_points_won_p2,first_serve_divisor_p2,match_date,first_serve_divisor_p1,first_serve_percent_points_won_p1,first_serve_dividend_p1,first_serve_dividend_p2,first_serve_points_won_dividend_p2,first_serve_points_won_dividend_p1,tournament,aces_p1,aces_p2,second_serve_points_won_divisor_p1,double_fouls_p1,double_fouls_p2,winner_name,second_serve_points_won_divisor_p2,second_serve_percent_points_won_p2,second_serve_percent_points_won_p1,p2,p1,set1_games_p1,set2_games_p1,set2_games_p2,sets_duration,set1_games_p2,set3_games_p2,set3_games_p1,round
50.0,,,2,2,,,68,58,50.0,12,40,34,13,00:58:00,65,59,,59,75,40,34,22,30,Gerry Weber Open,7,7,19,,,B. Becker,25,52,63,R. Haase,B. Becker,6,6,3,2,3,,,2nd Round Qualifying
60.86956521739131,,,4,4,,,59,65,39.130434782608695,18,48,69,14,01:55:00,71,106,,81,81,48,69,49,39,Gerry Weber Open,9,14,33,,,S. Stakhovsky,37,38,55,R. Ram,S. Stakhovsky,7,3,6,3,6,2,6,2nd Round Qualifying
45.45454545454545,,,8,2,,,63,58,54.54545454545454,11,53,42,18,01:37:00,69,72,,84,85,53,42,29,45,Gerry Weber Open,12,10,31,,,E. Gulbis,30,60,35,P. Gojowczyk,E. Gulbis,6,1,6,3,3,3,6,2nd Round Qualifying
34.48275862068966,,,2,1,,,61,67,65.51724137931035,21,57,64,15,01:53:00,70,95,,93,79,57,64,45,45,Gerry Weber Open,19,10,36,,,S. Stakhovsky,31,48,58,D. Kudla,S. Stakhovsky,7,4,6,3,5,3,6,Round of 32
26.666666666666668,,,1,5,,,61,70,73.33333333333333,16,48,57,9,01:33:00,68,81,,79,75,48,57,39,36,Gerry Weber Open,11,4,31,,,F. Mayer,24,38,52,B. Baker,F. Mayer,7,7,6,2,5,,,Round of 32
25.71428571428571,,,2,2,,,68,53,74.28571428571429,15,46,32,17,01:16:00,84,60,,68,83,46,32,27,38,Gerry Weber Open,26,9,22,,,I. Karlovic,28,61,68,A. Kuznetsov,I. Karlovic,7,6,3,2,6,,,Round of 32
50.0,,,2,1,,,62,65,50.0,18,47,42,10,01:26:00,81,65,,76,77,47,42,34,36,Gerry Weber Open,4,4,29,,,M. Jaziri,23,43,62,R. Berankis,M. Jaziri,7,6,4,2,5,,,Round of 32
0.0,,,0,0,,,59,57,100.0,9,34,24,11,01:03:00,38,42,,58,79,34,24,9,27,Gerry Weber Open,5,0,24,,,T. Gabashvili,18,61,38,P. Lorenzi,T. Gabashvili,6,6,4,2,1,,,Round of 32
33.33333333333333,,,10,4,,,53,70,66.66666666666666,13,35,62,9,01:27:00,65,88,,66,89,35,62,40,31,Gerry Weber Open,8,4,31,,,D. Brown,26,35,42,A. Ramos-Vinolas,D. Brown,6,7,5,2,3,,,Round of 32
63.1578947368421,,,1,8,,,54,54,36.84210526315789,15,36,38,12,01:28:00,71,70,,67,81,36,38,27,29,Gerry Weber Open,7,12,31,,,B. Becker,32,38,48,E. Gulbis,B. Becker,7,6,3,2,5,,,Round of 32
83.33333333333334,,,1,0,,,62,63,16.666666666666664,21,60,59,14,01:44:00,78,94,,97,72,60,59,46,43,Gerry Weber Open,3,15,37,,,Y. Sugita,35,40,57,T. Fritz,Y. Sugita,7,2,6,3,6,3,6,Round of 32
44.44444444444444,,,1,5,,,61,65,55.55555555555556,17,43,36,8,01:17:00,72,55,,71,70,43,36,26,30,Gerry Weber Open,5,4,28,,,A. Zverev,19,42,61,V. Troicki,A. Zverev,6,6,4,2,4,,,Round of 32
37.5,,,0,1,,,58,70,62.5,15,42,54,5,01:37:00,70,77,,72,76,42,54,38,32,Gerry Weber Open,5,3,30,,,P. Kohlschreiber,23,22,50,M. Granollers,P. Kohlschreiber,6,7,6,2,2,,,Round of 32
40.0,,,5,3,,,61,61,60.0,22,66,80,27,02:47:00,65,132,,108,74,66,80,52,49,Gerry Weber Open,9,6,42,,,D. Goffin,52,52,52,B. Coric,D. Goffin,7,6,7,3,6,4,6,Round of 32
33.33333333333333,,,0,4,,,63,65,66.66666666666666,11,38,35,6,01:13:00,71,54,,60,76,38,35,25,29,Gerry Weber Open,4,2,22,,,A. Seppi,19,32,50,D. Ferrer,A. Seppi,6,6,4,2,3,,,Round of 32
47.368421052631575,,,0,5,,,57,67,52.63157894736842,20,43,63,10,01:55:00,73,94,,76,74,43,63,46,32,Gerry Weber Open,10,9,33,,,M. Baghdatis,31,32,61,T. Berdych,M. Baghdatis,7,7,6,2,6,,,Round of 32
31.25,,,2,2,,,63,50,68.75,16,35,36,22,01:13:00,78,72,,56,94,35,36,28,33,Gerry Weber Open,11,5,21,,,R. Federer,36,61,76,J. Struff,R. Federer,6,7,6,2,4,,,Round of 32
25.0,,,2,1,,,54,67,75.0,20,34,51,10,01:23:00,76,76,,63,79,34,51,39,27,Gerry Weber Open,6,2,29,,,D. Thiem,25,40,69,J. Sousa,D. Thiem,7,6,4,2,5,,,Round of 32
45.45454545454545,,,1,1,,,66,55,54.54545454545454,19,55,47,19,01:52:00,72,86,,83,78,55,47,34,43,Gerry Weber Open,6,5,28,,,K. Nishikori,39,49,68,L. Pouille,K. Nishikori,6,6,1,3,7,4,6,Round of 32
37.5,,,3,4,,,53,56,62.5,23,36,46,21,01:20:00,76,82,,68,89,36,46,35,32,Gerry Weber Open,10,6,32,,,M. Baghdatis,36,58,72,D. Brown,M. Baghdatis,7,7,6,2,5,,,Round of 16
45.45454545454545,,,5,7,,,57,64,54.54545454545454,22,54,41,7,01:47:00,83,64,,95,67,54,41,34,36,Gerry Weber Open,6,5,41,,,D. Goffin,23,30,54,S. Stakhovsky,D. Goffin,4,7,5,3,6,0,2,Round of 16
74.28571428571429,,,2,6,,,64,69,25.71428571428571,25,55,84,20,02:14:00,73,121,,86,89,55,84,61,49,Gerry Weber Open,9,26,31,,,P. Kohlschreiber,37,54,81,I. Karlovic,P. Kohlschreiber,6,6,4,3,7,5,7,Round of 16
60.0,,,2,1,,,53,66,40.0,14,31,25,5,01:09:00,48,38,,58,65,31,25,12,20,Gerry Weber Open,2,3,27,,,A. Zverev,13,38,52,B. Becker,A. Zverev,7,3,0,2,5,,,Round of 16
37.5,,,0,3,,,67,45,62.5,10,39,25,14,01:09:00,84,56,,58,79,39,25,21,31,Gerry Weber Open,5,3,19,,,R. Federer,31,45,53,M. Jaziri,R. Federer,6,7,5,2,3,,,Round of 16
42.857142857142854,,,1,2,,,63,69,57.14285714285714,8,26,33,4,00:51:00,58,48,,41,92,26,33,19,24,Gerry Weber Open,4,3,15,,,A. Seppi,15,27,53,Y. Sugita,A. Seppi,6,6,0,2,3,,,Round of 16
37.5,,,0,0,,,72,57,62.5,10,33,36,12,01:10:00,53,63,,46,70,33,36,19,23,Gerry Weber Open,5,3,13,,,D. Thiem,27,44,77,T. Gabashvili,D. Thiem,6,6,1,2,4,,,Round of 16
20.0,,,0,1,,,69,66,80.0,12,43,40,13,01:10:00,80,61,,62,86,43,40,32,37,Gerry Weber Open,16,4,19,,,F. Mayer,21,62,63,A. Seppi,F. Mayer,7,6,3,2,6,,,Quarter-Finals
15.384615384615385,,,3,2,,,60,61,84.61538461538461,15,43,38,16,01:32:00,79,62,,72,91,43,38,30,39,Gerry Weber Open,11,2,29,,,A. Zverev,24,67,52,M. Baghdatis,A. Zverev,7,6,3,2,6,,,Quarter-Finals
46.666666666666664,,,4,2,,,65,60,53.333333333333336,23,68,58,21,02:06:00,79,97,,104,79,68,58,46,54,Gerry Weber Open,8,7,36,,,A. Zverev,39,54,64,R. Federer,A. Zverev,7,5,7,3,6,3,6,Semi-Finals
61.53846153846154,,,0,4,,,63,60,38.46153846153847,13,29,42,13,01:06:00,62,70,,46,79,29,42,26,23,Gerry Weber Open,5,8,17,,,F. Mayer,28,46,76,D. Thiem,F. Mayer,6,6,4,2,3,,,Semi-Finals
72.72727272727273,,,0,6,,,64,62,27.27272727272727,19,63,49,12,01:56:00,73,79,,98,70,63,49,36,44,Gerry Weber Open,3,8,35,,,F. Mayer,30,40,54,A. Zverev,F. Mayer,6,5,7,3,2,3,6,Finals
25.0,,,2,2,,,68,59,75.0,7,36,46,12,01:21:00,57,78,,53,78,36,46,26,28,Gerry Weber Open,6,2,17,,,R. Federer,32,38,41,D. Goffin,R. Federer,6,7,6,2,1,,,Quarter-Finals
18.181818181818183,,,3,4,,,60,68,81.81818181818183,23,56,63,15,02:02:00,76,93,,93,71,56,63,48,40,Aegon Championships,9,2,37,,,V. Pospisil,30,50,62,T. Kamke,V. Pospisil,3,7,5,3,6,3,6,2nd Round Qualifying
45.45454545454545,,,6,4,,,60,59,54.54545454545454,13,37,42,10,01:11:00,60,71,,62,76,37,42,25,28,Aegon Championships,6,5,25,,,D. Young,29,34,52,F. Tiafoe,D. Young,6,6,3,2,3,,,2nd Round Qualifying
40.0,,,2,4,,,77,53,60.0,4,36,39,15,01:10:00,67,73,,47,89,36,39,26,32,Aegon Championships,6,4,11,,,A. Mannarino,34,44,36,G. Garcia-Lopez,A. Mannarino,6,6,2,2,4,,,Round of 32
53.84615384615385,,,1,4,,,66,58,46.15384615384615,7,29,28,7,00:53:00,57,48,,44,90,29,28,16,26,Aegon Championships,6,7,15,,,A. Mannarino,20,35,47,S. Groth,A. Mannarino,6,6,2,2,2,,,2nd Round Qualifying
25.0,,,3,1,,,75,61,75.0,10,55,52,21,01:45:00,71,85,,73,91,55,52,37,50,Aegon Championships,24,8,18,,,K. Anderson,33,64,56,J. Vesely,K. Anderson,7,7,6,2,6,,,2nd Round Qualifying
61.53846153846154,,,1,3,,,70,60,38.46153846153847,10,38,29,10,00:58:00,69,48,,54,79,38,29,20,30,Aegon Championships,5,8,16,,,B. Tomic,19,53,63,K. Anderson,B. Tomic,6,6,4,2,3,,,Round of 32
71.42857142857143,,,1,6,,,58,68,28.57142857142857,25,65,63,17,02:26:00,78,93,,112,74,65,63,49,48,Aegon Championships,4,10,47,,,J. Tipsarevic,30,57,53,G. Dimitrov,J. Tipsarevic,7,4,6,3,6,3,6,Round of 32
57.14285714285714,,,5,1,,,55,71,42.857142857142854,17,36,37,5,01:09:00,73,52,,66,86,36,37,27,31,Aegon Championships,3,4,30,,,D. Young,15,33,57,V. Pospisil,D. Young,6,6,4,2,3,,,Round of 32
50.0,,,4,8,,,60,57,50.0,28,71,66,28,02:32:00,79,115,,119,76,71,66,52,54,Aegon Championships,15,15,48,,,J. Vesely,49,57,58,J. Chardy,J. Vesely,7,6,7,3,6,4,6,Round of 32
68.42105263157895,,,7,4,,,58,57,31.57894736842105,28,73,64,23,02:35:00,77,112,,126,75,73,64,49,55,Aegon Championships,6,13,53,,,P. Mathieu,48,48,53,D. Evans,P. Mathieu,7,6,7,3,6,3,6,Round of 32
65.38461538461539,,,2,8,,,70,53,34.61538461538461,21,88,78,28,02:30:00,72,146,,126,67,88,78,56,59,Aegon Championships,9,17,38,,,A. Bedene,68,41,55,B. Paire,A. Bedene,7,6,7,3,6,4,6,Round of 32
61.53846153846154,,,3,3,,,62,58,38.46153846153847,17,48,47,15,01:43:00,64,81,,78,65,48,47,30,31,Aegon Championships,5,8,30,,,K. Edmund,34,44,57,G. Simon,K. Edmund,6,3,6,3,4,1,6,Round of 32
50.0,,,0,1,,,68,57,50.0,12,32,31,13,01:03:00,74,54,,47,88,32,31,23,28,Aegon Championships,9,9,15,,,G. Muller,23,57,80,J. Ward,G. Muller,6,6,4,2,4,,,Round of 32
41.37931034482759,,,6,2,,,54,60,58.620689655172406,24,53,49,19,01:48:00,71,82,,98,79,53,49,35,42,Aegon Championships,17,12,45,,,M. Cilic,33,58,53,F. Lopez,M. Cilic,4,6,3,3,6,4,6,Round of 32
45.94594594594595,,,2,4,,,66,66,54.054054054054056,19,58,85,21,02:05:00,71,128,,88,86,58,85,60,50,Aegon Championships,20,17,30,,,M. Raonic,43,49,63,N. Kyrgios,M. Raonic,6,6,4,3,7,4,6,Round of 32
16.666666666666664,,,2,2,,,77,68,83.33333333333334,8,59,44,10,01:46:00,77,65,,77,80,59,44,34,47,Aegon Championships,25,5,18,,,J. Isner,21,48,44,J. del Potro,J. Isner,7,6,4,2,6,,,Round of 32
41.66666666666667,,,1,6,,,60,64,58.333333333333336,19,55,59,13,02:02:00,75,92,,92,73,55,59,44,40,Aegon Championships,14,10,37,,,S. Johnson,33,39,51,A. Mannarino,S. Johnson,4,6,3,3,6,4,6,Round of 16
50.0,,,6,3,,,65,53,50.0,14,50,34,18,01:29:00,68,64,,77,78,50,34,23,39,Aegon Championships,3,3,27,,,F. Verdasco,30,60,52,S. Wawrinka,F. Verdasco,6,7,6,2,2,,,Round of 32
84.375,,,2,2,,,66,64,15.625,26,89,66,22,02:13:00,85,103,,135,74,89,66,56,66,Aegon Championships,5,27,46,,,R. Bautista Agut,37,59,57,S. Querrey,R. Bautista Agut,7,6,7,3,6,6,7,Round of 32
0.0,,,3,0,,,60,71,100.0,14,44,46,7,01:31:00,61,65,,73,75,44,46,28,33,Aegon Championships,9,0,29,,,S. Johnson,19,37,48,R. Gasquet,S. Johnson,7,6,2,2,6,,,Round of 32
59.09090909090909,,,1,2,,,74,78,40.909090909090914,13,52,63,10,01:37:00,71,81,,70,83,52,63,45,43,Aegon Championships,9,13,18,,,M. Raonic,18,56,72,J. Vesely,M. Raonic,7,7,6,2,5,,,Round of 16
21.052631578947366,,,0,2,,,71,69,78.94736842105263,12,57,56,10,01:50:00,77,81,,80,81,57,56,43,46,Aegon Championships,15,4,23,,,A. Murray,25,40,52,N. Mahut,A. Murray,7,7,6,2,6,,,Round of 32
64.70588235294117,,,2,0,,,63,65,35.294117647058826,9,36,45,10,01:23:00,62,69,,57,89,36,45,28,32,Aegon Championships,6,11,21,,,A. Murray,24,42,43,A. Bedene,A. Murray,6,6,4,2,3,,,Round of 16
87.5,,,1,8,,,69,59,12.5,15,61,78,28,02:03:00,63,133,,89,80,61,78,49,49,Aegon Championships,3,21,28,,,B. Tomic,55,51,54,F. Verdasco,B. Tomic,6,6,4,3,7,4,6,Round of 16
62.31884057971014,,,6,3,,,64,77,37.68115942028986,28,77,95,13,02:25:00,85,124,,121,79,77,95,81,61,Aegon Championships,26,43,44,,,G. Muller,29,45,64,J. Isner,G. Muller,3,7,6,3,6,6,7,Round of 16
52.63157894736842,,,1,1,,,58,71,47.368421052631575,24,52,57,13,01:49:00,84,80,,90,87,52,57,48,45,Aegon Championships,9,10,38,,,M. Cilic,23,57,63,S. Johnson,M. Cilic,6,6,3,3,7,4,6,Quarter-Finals
50.0,,,1,2,,,66,80,50.0,13,39,41,2,01:08:00,68,51,,59,74,39,41,28,29,Aegon Championships,4,4,20,,,R. Bautista Agut,10,20,65,D. Young,R. Bautista Agut,6,6,2,2,4,,,Round of 16
61.904761904761905,,,0,3,,,75,68,38.095238095238095,13,63,63,12,01:34:00,83,92,,84,84,63,63,52,53,Aegon Championships,16,26,21,,,B. Tomic,29,41,62,G. Muller,B. Tomic,7,4,6,3,6,2,6,Quarter-Finals
28.57142857142857,,,1,3,,,60,51,71.42857142857143,11,34,24,11,01:11:00,67,47,,57,91,34,24,16,31,Aegon Championships,10,4,23,,,M. Cilic,23,48,48,J. Tipsarevic,M. Cilic,6,6,2,2,4,,,Round of 16
36.36363636363637,,,1,1,,,72,58,63.63636363636363,11,60,51,23,01:58:00,63,88,,83,80,60,51,32,48,Aegon Championships,14,8,23,,,A. Murray,37,62,48,M. Cilic,A. Murray,6,4,6,3,3,3,6,Semi-Finals
35.294117647058826,,,2,1,,,60,61,64.70588235294117,17,52,51,15,01:50:00,63,84,,86,67,52,51,32,35,Aegon Championships,11,6,34,,,A. Murray,33,45,50,K. Edmund,A. Murray,6,3,6,3,4,1,6,Quarter-Finals
0.0,,,2,1,,,67,58,100.0,7,33,26,9,01:00:00,65,45,,49,91,33,26,17,30,Aegon Championships,19,0,16,,,M. Raonic,19,47,44,R. Bautista Agut,M. Raonic,6,6,4,2,1,,,Quarter-Finals
70.0,,,1,3,,,74,73,30.0,10,62,68,11,02:13:00,78,93,,84,84,62,68,53,52,Aegon Championships,6,14,22,,,A. Murray,25,44,45,M. Raonic,A. Murray,6,6,4,3,7,3,6,Finals
14.285714285714285,,,1,3,,,69,69,85.71428571428571,11,35,41,7,01:03:00,80,59,,51,86,35,41,33,30,Aegon Championships,12,2,16,,,M. Raonic,18,39,69,B. Tomic,M. Raonic,6,6,4,2,4,,,Semi-Finals
28.57142857142857,,,6,2,,,61,66,71.42857142857143,12,45,53,11,01:29:00,64,80,,74,80,45,53,34,36,Aegon Open Nottingham,5,2,29,,,J. Hernych,27,41,41,M. Konecny,J. Hernych,6,7,6,2,2,,,2nd Round Qualifying
0.0,,,3,0,,,48,69,100.0,18,24,36,5,00:54:00,50,52,,50,63,24,36,18,15,Aegon Open Nottingham,3,0,26,,,J. Milton,16,31,69,M. Arevalo,J. Milton,6,6,4,2,0,,,1st Round Qualifying
100.0,,,0,1,,,64,78,0.0,13,25,43,7,00:48:00,51,55,,39,76,25,43,22,19,Aegon Open Nottingham,0,1,14,,,J. Hernych,12,58,93,R. Ramanathan,J. Hernych,6,6,1,2,3,,,1st Round Qualifying
9.090909090909092,,,2,0,,,78,52,90.9090909090909,10,50,33,21,01:09:00,61,63,,64,76,50,33,20,38,Aegon Open Nottingham,10,1,14,,,M. Barton,30,70,71,J. Clarke,M. Barton,6,7,5,2,4,,,1st Round Qualifying
9.523809523809524,,,2,3,,,66,59,90.47619047619048,14,38,41,10,01:16:00,68,70,,58,79,38,41,28,30,Aegon Open Nottingham,19,2,20,,,S. Groth,29,34,70,F. Moser,S. Groth,6,7,6,2,1,,,1st Round Qualifying
33.33333333333333,,,3,1,,,60,67,66.66666666666666,14,32,39,9,01:03:00,67,58,,53,75,32,39,26,24,Aegon Open Nottingham,6,3,21,,,E. Escobedo,19,47,67,J. Milton,E. Escobedo,6,6,4,2,4,,,2nd Round Qualifying
0.0,,,5,3,,,64,60,100.0,19,58,61,21,01:44:00,67,102,,90,79,58,61,41,46,Aegon Open Nottingham,3,0,32,,,S. Robert,41,51,59,R. Storrie,S. Robert,6,7,5,3,7,1,6,1st Round Qualifying
52.63157894736842,,,0,7,,,73,58,47.368421052631575,13,47,39,11,01:19:00,82,67,,64,77,47,39,32,36,Aegon Open Nottingham,9,10,17,,,F. Dancevic,28,39,76,S. Groth,F. Dancevic,7,6,3,2,6,,,2nd Round Qualifying
55.55555555555556,,,2,4,,,66,63,44.44444444444444,17,63,57,14,02:03:00,70,91,,96,67,63,57,40,42,Aegon Open Nottingham,4,5,33,,,M. Youzhny,34,41,52,T. Gabashvili,M. Youzhny,4,6,3,3,6,3,6,Round of 64
60.0,,,3,2,,,67,76,40.0,7,44,42,5,01:01:00,71,55,,66,89,44,42,30,39,Aegon Open Nottingham,6,9,22,,,S. Robert,13,38,32,M. Barton,S. Robert,7,6,3,2,5,,,2nd Round Qualifying
31.25,,,2,0,,,60,71,68.75,14,28,47,11,01:09:00,68,66,,47,93,28,47,32,26,Aegon Open Nottingham,11,5,19,,,J. Vesely,19,58,74,H. Zeballos,J. Vesely,6,6,3,2,4,,,Round of 64
40.0,,,3,2,,,51,68,60.0,17,29,45,10,01:15:00,67,66,,57,90,29,45,30,26,Aegon Open Nottingham,3,2,28,,,S. Robert,21,48,61,B. Klein,S. Robert,7,6,4,2,5,,,Round of 64
54.54545454545454,,,3,2,,,68,63,45.45454545454545,14,55,56,12,01:38:00,68,89,,81,71,55,56,38,39,Aegon Open Nottingham,5,6,26,,,D. Sela,33,36,54,J. Hernych,D. Sela,4,6,3,3,6,2,6,Round of 64
87.5,,,0,2,,,70,58,12.5,17,73,58,19,02:13:00,71,100,,104,63,73,58,41,46,Aegon Open Nottingham,2,14,31,,,J. Millman,42,45,55,T. Bellucci,J. Millman,7,2,6,3,6,2,6,Round of 64
50.0,,,1,1,,,56,60,50.0,14,23,30,5,00:54:00,73,50,,41,83,23,30,22,19,Aegon Open Nottingham,2,2,18,,,A. Mannarino,20,25,78,T. Fritz,A. Mannarino,6,6,2,2,3,,,Round of 64
54.54545454545454,,,3,2,,,72,66,45.45454545454545,14,76,61,20,02:08:00,67,93,,105,74,76,61,41,56,Aegon Open Nottingham,5,6,29,,,D. Evans,32,63,48,L. Broady,D. Evans,3,6,2,3,6,6,7,Round of 64
61.53846153846154,,,8,7,,,54,55,38.46153846153847,20,43,44,13,01:37:00,68,80,,79,67,43,44,30,29,Aegon Open Nottingham,5,8,36,,,M. Jaziri,36,36,56,J. Ward,M. Jaziri,6,3,6,3,1,4,6,Round of 64
60.0,,,1,3,,,78,61,40.0,12,90,65,21,02:11:00,72,107,,115,70,90,65,47,63,Aegon Open Nottingham,4,6,25,,,V. Estrella Burgos,42,50,48,R. Ram,V. Estrella Burgos,7,6,7,3,6,2,6,Round of 64
28.57142857142857,,,2,0,,,67,67,71.42857142857143,12,32,28,3,00:49:00,57,42,,48,75,32,28,16,24,Aegon Open Nottingham,5,2,16,,,E. Escobedo,14,21,75,D. Schwartzman,E. Escobedo,6,6,3,2,0,,,Round of 64
20.0,,,6,5,,,63,65,80.0,12,39,39,10,01:09:00,67,60,,62,82,39,39,26,32,Aegon Open Nottingham,8,2,23,,,K. Edmund,21,48,52,L. Rosol,K. Edmund,6,6,3,2,4,,,Round of 64
66.66666666666666,,,3,5,,,66,57,33.33333333333333,17,70,47,21,01:45:00,85,82,,106,70,70,47,40,49,Aegon Open Nottingham,2,4,36,,,D. Dzumhur,35,60,47,D. Istomin,D. Dzumhur,1,7,6,3,6,4,6,Round of 64
52.94117647058824,,,0,0,,,66,55,47.05882352941176,10,44,30,10,01:10:00,83,55,,67,75,44,30,25,33,Aegon Open Nottingham,8,9,23,,,E. Donskoy,25,40,43,D. Kudla,E. Donskoy,6,6,4,2,4,,,Round of 64
18.181818181818183,,,1,2,,,57,67,81.81818181818183,13,32,41,6,01:11:00,66,61,,56,88,32,41,27,28,Aegon Open Nottingham,9,2,24,,,I. Dodig,20,30,54,J. Benneteau,I. Dodig,6,6,3,2,2,,,Round of 64
38.095238095238095,,,3,4,,,66,64,61.904761904761905,16,67,72,19,02:09:00,72,112,,102,84,67,72,52,56,Aegon Open Nottingham,13,8,35,,,F. Dancevic,40,48,46,A. Ward,F. Dancevic,7,6,7,3,6,2,6,Round of 64
54.54545454545454,,,0,2,,,63,55,45.45454545454545,16,45,42,19,01:29:00,69,76,,72,71,45,42,29,32,Aegon Open Nottingham,5,6,27,,,B. Becker,34,56,59,J. Thompson,B. Becker,6,2,6,3,2,4,6,Round of 64
33.33333333333333,,,4,3,,,60,64,66.66666666666666,19,56,62,22,02:05:00,65,97,,93,80,56,62,40,45,Aegon Open Nottingham,8,4,37,,,D. Evans,35,63,51,R. Berankis,D. Evans,2,7,6,3,6,2,6,Round of 32
0.0,,,3,2,,,71,73,100.0,12,49,57,12,01:27:00,54,78,,69,73,49,57,31,36,Aegon Open Nottingham,6,0,20,,,F. Verdasco,21,57,60,V. Estrella Burgos,F. Verdasco,6,4,6,3,1,3,6,Round of 32
36.84210526315789,,,1,0,,,62,65,63.1578947368421,26,66,72,22,02:14:00,79,111,,106,77,66,72,57,51,Aegon Open Nottingham,12,7,40,,,F. Dancevic,39,56,65,M. Kukushkin,F. Dancevic,4,7,6,3,6,6,7,Round of 32
43.75,,,4,5,,,59,66,56.25,14,43,61,12,01:39:00,66,93,,73,86,43,61,40,37,Aegon Open Nottingham,9,7,30,,,B. Becker,32,38,47,G. Pella,B. Becker,3,6,1,3,6,3,6,Round of 32
33.33333333333333,,,1,2,,,59,51,66.66666666666666,12,24,26,10,01:03:00,58,51,,41,83,24,26,15,20,Aegon Open Nottingham,4,2,17,,,A. Mannarino,25,40,71,P. Lorenzi,A. Mannarino,6,6,2,2,2,,,Round of 32
12.5,,,0,1,,,73,71,87.5,8,32,36,9,00:53:00,53,51,,44,88,32,36,19,28,Aegon Open Nottingham,7,1,12,,,V. Pospisil,15,60,67,D. Dzumhur,V. Pospisil,6,6,4,2,1,,,Round of 32
37.5,,,1,1,,,59,74,62.5,15,34,39,6,01:11:00,59,53,,58,76,34,39,23,26,Aegon Open Nottingham,5,3,24,,,M. Youzhny,14,43,63,P. Carreno Busta,M. Youzhny,6,6,4,2,1,,,Round of 32
23.52941176470588,,,1,2,,,71,65,76.47058823529412,13,42,36,10,01:21:00,75,55,,59,83,42,36,27,35,Aegon Open Nottingham,13,4,17,,,G. Muller,19,53,76,J. Vesely,G. Muller,7,6,2,2,6,,,Round of 32
50.0,,,2,3,,,62,59,50.0,15,33,48,13,01:19:00,65,82,,53,76,33,48,31,25,Aegon Open Nottingham,5,5,20,,,A. Seppi,34,38,75,M. Jaziri,A. Seppi,7,6,3,2,5,,,Round of 32
18.181818181818183,,,1,3,,,60,74,81.81818181818183,17,32,49,7,01:11:00,61,66,,53,81,32,49,30,26,Aegon Open Nottingham,9,2,21,,,M. Baghdatis,17,41,81,E. Donskoy,M. Baghdatis,7,6,2,2,5,,,Round of 32
9.090909090909092,,,1,2,,,69,58,90.9090909090909,8,29,35,11,01:01:00,54,60,,42,86,29,35,19,25,Aegon Open Nottingham,10,1,13,,,S. Johnson,25,44,62,J. Millman,S. Johnson,6,6,2,2,2,,,Round of 32
31.818181818181817,,,2,1,,,62,63,68.18181818181817,11,32,38,9,00:58:00,79,60,,52,94,32,38,30,30,Aegon Open Nottingham,15,7,20,,,S. Querrey,22,41,55,E. Escobedo,S. Querrey,6,6,4,2,4,,,Round of 32
36.36363636363637,,,5,4,,,55,69,63.63636363636363,27,56,62,10,02:06:00,81,90,,102,82,56,62,50,46,Aegon Open Nottingham,21,12,46,,,K. Anderson,28,36,59,I. Dodig,K. Anderson,6,6,7,3,3,3,6,Round of 32
55.55555555555556,,,3,3,,,56,67,44.44444444444444,20,34,45,10,01:16:00,82,67,,61,85,34,45,37,29,Aegon Open Nottingham,8,10,27,,,A. Dolgopolov,22,45,74,K. Edmund,A. Dolgopolov,6,7,6,2,4,,,Round of 32
55.55555555555556,,,2,7,,,58,60,44.44444444444444,24,57,49,9,01:43:00,84,81,,99,63,57,49,41,36,Aegon Open Nottingham,4,5,42,,,D. Sela,32,28,57,B. Becker,D. Sela,6,2,6,3,3,4,6,Round of 16
13.043478260869565,,,1,4,,,61,62,86.95652173913044,16,42,36,12,01:10:00,83,58,,69,81,42,36,30,34,Aegon Open Nottingham,20,3,27,,,P. Cuevas,22,55,59,S. Robert,P. Cuevas,6,7,6,2,4,,,Round of 32
17.391304347826086,,,3,5,,,58,67,82.6086956521739,24,67,69,17,02:36:00,72,103,,116,81,67,69,50,54,Aegon Open Nottingham,19,4,49,,,G. Muller,34,50,49,M. Youzhny,G. Muller,6,7,6,3,7,3,6,Round of 16
71.42857142857143,,,2,2,,,62,71,28.57142857142857,17,49,51,12,01:29:00,67,72,,79,73,49,51,34,36,Aegon Open Nottingham,2,5,30,,,D. Sela,21,57,57,J. Sousa,D. Sela,6,7,6,2,3,,,Round of 32
50.0,,,1,1,,,64,73,50.0,17,46,37,3,01:10:00,65,51,,72,63,46,37,24,29,Aegon Open Nottingham,5,5,26,,,A. Seppi,14,21,65,A. Mannarino,A. Seppi,6,6,3,2,2,,,Round of 16
33.33333333333333,,,1,2,,,72,55,66.66666666666666,10,54,41,19,01:32:00,71,74,,75,85,54,41,29,46,Aegon Open Nottingham,12,6,21,,,S. Johnson,33,58,48,V. Pospisil,S. Johnson,7,7,6,2,6,,,Round of 16
